points,members,foreign_players,mean_age,salaries,spending,Mean_Player_Rating,Wins,Draws,Losses,Goals_For,Goals_Against,Goal_Difference,Season_2016-2017,Season_2017-2018,Season_2018-2019,Season_2019-2020,Season_2020-2021,Season_2021-2022,Season_2022-2023,Season_Arsenal_summary_stats,Season_Aston Villa_summary_stats,Season_Bournemouth_summary_stats,Season_Brentford_summary_stats,Season_Brighton_summary_stats,Season_Burnley_summary_stats,Season_Cardiff_summary_stats,Season_Chelsea_summary_stats,Season_Crystal Palace_summary_stats,Season_Everton_summary_stats,Season_Fulham_summary_stats,Season_Huddersfield Town_summary_stats,Season_Hull City_summary_stats,Season_Leeds_summary_stats,Season_Leicester_summary_stats,Season_Liverpool_summary_stats,Season_Manchester City_summary_stats,Season_Manchester United_summary_stats,Season_Middlesbrough_summary_stats,Season_Newcastle_summary_stats,Season_Norwich_summary_stats,Season_Nottingham Forest_summary_stats,Season_Sheffield United_summary_stats,Season_Southampton_summary_stats,Season_Stoke City_summary_stats,Season_Sunderland_summary_stats,Season_Swansea_summary_stats,Season_Tottenham_summary_stats,Season_Watford_summary_stats,Season_West Bromwich Albion_summary_stats,Season_West Ham_summary_stats,Season_Wolverhampton_summary_stats,Team_Aston Villa,Team_Bournemouth,Team_Brentford,Team_Brighton,Team_Burnley,Team_Cardiff,Team_Chelsea,Team_Crystal Palace,Team_Everton,Team_Fulham,Team_Huddersfield Town,Team_Hull City,Team_Leeds,Team_Leicester,Team_Liverpool,Team_Manchester City,Team_Manchester United,Team_Middlesbrough,Team_Newcastle,Team_Norwich,Team_Nottingham Forest,Team_Sheffield United,Team_Southampton,Team_Stoke City,Team_Sunderland,Team_Swansea,Team_Tottenham,Team_Watford,Team_West Bromwich Albion,Team_West Ham,Team_Wolverhampton,rank,set
1.4531097112075537,1.0839531473683983,0.9525848504187245,0.20927746071365497,1.7989930434805297,0.37942983126437296,,,,,,,,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.22473328748774735,-0.2247332874877474,-0.2247332874877474,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,7.14142842854285,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.11029709933472642,-0.12097167578182678,-0.06950480468569159,-0.12097167578182678,-0.1209716757818268,-0.049088069367381595,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.08522864845907044,-0.06950480468569159,-0.04908806936738161,-0.08522864845907044,-0.14002800840280097,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.04908806936738161,-0.13082398260803663,-0.08522864845907044,-0.0490880693673816,-0.0695048046856916,-0.14002800840280097,-0.08522864845907044,-0.06950480468569162,-0.08522864845907044,-0.140028008402801,-0.12097167578182677,-0.09853292781642932,-0.140028008402801,-0.11029709933472642,-1.1787648865672387,train
-0.7845760075620035,-0.31598658171840305,-0.7370465397983765,0.4632514020778969,-0.7665508772797781,-0.6530966727697196,,,,,,,,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.22473328748774735,-0.2247332874877474,-0.2247332874877474,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,7.14142842854285,-0.140028008402801,-0.140028008402801,-0.11029709933472642,-0.12097167578182678,-0.06950480468569159,-0.12097167578182678,-0.1209716757818268,-0.049088069367381595,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.08522864845907044,-0.06950480468569159,-0.04908806936738161,-0.08522864845907044,-0.14002800840280097,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.04908806936738161,-0.13082398260803663,-0.08522864845907044,-0.0490880693673816,-0.0695048046856916,-0.14002800840280097,-0.08522864845907044,-0.06950480468569162,-0.08522864845907044,-0.140028008402801,-0.12097167578182677,-0.09853292781642932,-0.140028008402801,-0.11029709933472642,-0.09055368255973481,train
-1.914720309970871,-2.2992345312580382,-2.0887516519720575,-2.637904092474954,-0.7665506395092572,-1.0297236696641028,,,,,,,,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.22473328748774735,-0.2247332874877474,-0.2247332874877474,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,7.141428428542849,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.11029709933472642,-0.12097167578182678,-0.06950480468569159,-0.12097167578182678,-0.1209716757818268,-0.049088069367381595,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.08522864845907044,-0.06950480468569159,-0.04908806936738161,-0.08522864845907044,-0.14002800840280097,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.04908806936738161,-0.13082398260803663,-0.08522864845907044,-0.0490880693673816,-0.0695048046856916,-0.14002800840280097,-0.08522864845907044,-0.06950480468569162,-0.08522864845907044,-0.140028008402801,-0.12097167578182677,-0.09853292781642932,-0.140028008402801,-0.11029709933472642,-1.5973076573393554,train
-0.01607788192397382,-0.0243324714919861,-0.157744348866799,0.48998550116886963,0.47223353672960133,-0.9472921116342167,-0.6323904035771546,-0.5639030766719207,0.3747609272379738,0.41205885878282333,-1.2101515906284968,-0.18568269450029115,-0.6656022264560777,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,4.449719092257398,-0.22473328748774735,-0.2247332874877474,-0.2247332874877474,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.11029709933472642,-0.12097167578182678,-0.06950480468569159,-0.12097167578182678,-0.1209716757818268,-0.049088069367381595,-0.140028008402801,7.141428428542849,-0.140028008402801,-0.08522864845907044,-0.06950480468569159,-0.04908806936738161,-0.08522864845907044,-0.14002800840280097,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.04908806936738161,-0.13082398260803663,-0.08522864845907044,-0.0490880693673816,-0.0695048046856916,-0.14002800840280097,-0.08522864845907044,-0.06950480468569162,-0.08522864845907044,-0.140028008402801,-0.12097167578182677,-0.09853292781642932,-0.140028008402801,-0.11029709933472642,0.5791147506756521,train
-1.549739225372862,-2.121824142634046,-1.9843164047475699,-2.6943998913962415,-0.7396447651321195,-0.5668019306820213,,,,,,,,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.22473328748774735,-0.2247332874877474,-0.2247332874877474,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,7.14142842854285,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.11029709933472642,-0.12097167578182678,-0.06950480468569159,-0.12097167578182678,-0.1209716757818268,-0.049088069367381595,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.08522864845907044,-0.06950480468569159,-0.04908806936738161,-0.08522864845907044,-0.14002800840280097,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.04908806936738161,-0.13082398260803663,-0.08522864845907044,-0.0490880693673816,-0.0695048046856916,-0.14002800840280097,-0.08522864845907044,-0.06950480468569162,-0.08522864845907044,-0.140028008402801,-0.12097167578182677,-0.09853292781642932,-0.140028008402801,-0.11029709933472642,-0.9220771327391464,train
-0.24210674240574728,0.8506298591872647,0.8077593026858302,0.5434536993508157,0.08704529283417048,1.4446447173945207,-0.9150229861814687,-0.8810366171552505,0.7116246820586242,0.5806762946018815,-0.8153453624013145,1.1750454484026074,-1.0509508838780175,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.22473328748774735,-0.2247332874877474,4.449719092257398,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.11029709933472642,-0.12097167578182678,-0.06950480468569159,-0.12097167578182678,-0.1209716757818268,-0.049088069367381595,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.08522864845907044,-0.06950480468569159,-0.04908806936738161,-0.08522864845907044,-0.14002800840280097,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.04908806936738161,-0.13082398260803663,-0.08522864845907044,20.371548787463365,-0.0695048046856916,-0.14002800840280097,-0.08522864845907044,-0.06950480468569162,-0.08522864845907044,-0.140028008402801,-0.12097167578182677,-0.09853292781642932,-0.140028008402801,-0.11029709933472642,0.9139489672933456,train
0.8880375600031201,-0.37431740376368644,-0.3508450791773248,0.40978320389595135,-0.5941672496105267,-0.2736271936546436,0.7807725094444207,0.5460643150197333,0.037897172417323405,-0.5996457561315257,0.3690733222802321,-0.8660467659517405,0.6305705303268104,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.22473328748774735,-0.2247332874877474,-0.2247332874877474,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.11029709933472642,-0.12097167578182678,-0.06950480468569159,-0.12097167578182678,-0.1209716757818268,-0.049088069367381595,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.08522864845907044,-0.06950480468569159,-0.04908806936738161,-0.08522864845907044,-0.14002800840280097,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.04908806936738161,-0.13082398260803663,-0.08522864845907044,-0.0490880693673816,-0.0695048046856916,7.141428428542849,-0.08522864845907044,-0.06950480468569162,-0.08522864845907044,-0.140028008402801,-0.12097167578182677,-0.09853292781642932,-0.140028008402801,-0.11029709933472642,-0.7602221157951218,train
0.8880375600031201,1.2589456135042485,1.2905111284621449,0.2761127084410871,0.631539785748082,0.6615447810933713,1.0634050920487372,0.7046310852613982,-0.9726940920446276,-0.2624108844934093,1.2150866684813368,-0.11008668656124122,0.8057290109731466,-0.2247332874877474,4.449719092257398,-0.2247332874877474,-0.2247332874877474,-0.22473328748774735,-0.2247332874877474,-0.2247332874877474,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.11029709933472642,-0.12097167578182678,-0.06950480468569159,-0.12097167578182678,-0.1209716757818268,-0.049088069367381595,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.08522864845907044,-0.06950480468569159,-0.04908806936738161,-0.08522864845907044,-0.14002800840280097,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.04908806936738161,-0.13082398260803663,-0.08522864845907044,-0.0490880693673816,-0.0695048046856916,-0.14002800840280097,-0.08522864845907044,-0.06950480468569162,-0.08522864845907044,-0.140028008402801,-0.12097167578182677,-0.09853292781642932,-0.140028008402801,-0.11029709933472642,-0.7602221157951218,train
-0.19690097030939258,-0.4909790478542532,-1.1232480004194283,0.5701877984417884,0.06802365116032204,-1.0155113438346797,-0.9150229861814687,-0.7224698469135856,0.037897172417323405,0.7492937304209397,-1.097349811135016,0.19229734519495845,-0.7706973148438794,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,4.449719092257397,-0.2247332874877474,-0.2247332874877474,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.11029709933472642,-0.12097167578182678,-0.06950480468569159,-0.12097167578182678,8.266397845091499,-0.049088069367381595,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.08522864845907044,-0.06950480468569159,-0.04908806936738161,-0.08522864845907044,-0.14002800840280097,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.04908806936738161,-0.13082398260803663,-0.08522864845907044,-0.0490880693673816,-0.0695048046856916,-0.14002800840280097,-0.08522864845907044,-0.06950480468569162,-0.08522864845907044,-0.140028008402801,-0.12097167578182677,-0.09853292781642932,-0.140028008402801,-0.11029709933472642,1.0813660756021923,train
0.02912789017238087,-0.37431740376368644,0.3250074769095156,0.5568207488963017,-0.7665508772797781,-0.27646966166299625,,,,,,,,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.2247332874877474,-0.22473328748774735,-0.2247332874877474,-0.2247332874877474,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.14002800840280097,-0.140028008402801,7.14142842854285,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.140028008402801,-0.11029709933472642,-0.12097167578182678,-0.06950480468569159,-0.12097167578182678,-0.1209716757818268,-0.049088069367381595,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.08522864845907044,-0.06950480468569159,-0.04908806936738161,-0.08522864845907044,-0.14002800840280097,-0.140028008402801,-0.14002800840280097,-0.140028008402801,-0.04908806936738161,-0.13082398260803663,-0.08522864845907044,-0.0490880693673816,-0.0695048046856916,-0.14002800840280097,-0.08522864845907044,-0.06950480468569162,-0.08522864845907044,-0.140028008402801,-0.12097167578182677,-0.09853292781642932,-0.140028008402801,-0.11029709933472642,0.4116976423668054,train
